post_id,chunk_num,cluster,z0,z1,z2,z3,z4
layk95,0,33,11.735739,9.084024,11.028303,0.90917873,8.093863
la8evj,0,-1,11.296201,10.677983,9.667157,-0.35138708,10.164946
la1oop,0,33,9.661758,9.686373,12.019715,0.4575599,8.315541
l6zhe2,0,15,8.08146,12.205193,9.374101,0.41499504,8.555299
la81gj,0,-1,10.948308,8.70795,11.472982,-0.033816025,8.297865
lb27ue,6,-1,9.557095,9.80838,11.356336,1.3491298,9.059202
l7loai,0,-1,9.983757,8.966508,11.276339,-0.023022525,8.528633
lc1p4n,0,33,9.338507,9.745589,11.86501,1.1105431,8.870218
l8kbgq,1,15,8.643862,12.269901,9.168417,0.24611941,8.77471
l833dg,15,21,10.299514,11.724036,10.802289,0.55010366,9.434638
laoy1b,3,-1,10.468047,10.304246,10.742827,0.6197996,10.164699
l7tabf,3,-1,11.009751,10.242785,10.705092,1.5388625,8.709465
l9wa8f,0,23,11.83634,9.646481,10.082297,-1.2615713,10.309827
l70xqf,0,27,11.068098,10.653616,9.8511715,0.42142877,10.568746
lahib2,13,-1,10.3316555,9.669163,10.255826,0.557123,8.131769
l6p406,2,33,10.783508,8.776833,11.478599,-0.5613987,8.168455
lbp639,7,33,10.300401,9.603172,10.625381,2.1193237,8.177938
l926lt,0,15,8.132501,11.832517,9.505402,0.40352842,8.481963
l71255,0,33,11.535128,9.485188,11.555889,-0.75279504,7.9822497
l6zdkc,0,33,10.910551,9.134038,11.605254,-0.7796115,8.196152
l70isf,0,27,11.330586,10.419972,9.496178,-0.56196475,11.370891
l91sna,7,-1,11.020202,9.007084,11.099234,1.0434582,8.168453
l8j4cn,0,22,9.365733,11.085331,9.800602,1.1927607,6.4287066
la0z1c,3,15,8.691605,12.370591,9.040079,0.43449757,8.637588
l9fs4x,0,15,8.521129,11.951506,9.087554,0.4764142,8.0708475
l6zs2g,0,-1,9.896779,10.992339,11.565951,0.84615654,8.5917845
l92jx1,1,33,9.133758,9.960591,12.066859,0.7924921,8.784183
l8v6xz,3,27,11.361744,10.68684,9.534948,-0.47444654,10.923789
l6sc6m,0,-1,8.828292,10.106038,11.439895,1.4864695,7.7922926
lc9sg5,5,30,9.795071,10.561204,10.017516,0.9149791,7.773528
l7ha4v,12,15,8.161128,12.411699,9.814082,0.299766,7.975892
l721po,0,7,12.120999,10.229728,9.507154,-0.038904354,9.110923
lahcyj,0,-1,10.543883,9.564265,10.571993,-0.06875039,8.207925
l6zgst,0,27,11.828717,10.841872,9.611449,0.59325176,10.559075
l8w3js,8,33,9.257958,9.484222,12.075404,0.23110814,8.85813
l6znqv,0,-1,11.342603,9.045513,11.285129,-0.42419922,8.621201
lbg9ha,15,33,10.932708,9.198716,11.573837,-0.7764463,8.17615
l6zine,1,-1,10.798343,10.260387,10.168752,1.2821181,8.907679
l6zje5,0,25,10.90108,10.08048,10.184471,-0.5682386,9.808588
l8dbu1,10,33,10.2050295,9.819949,10.598317,2.2240703,8.39038
l6wu5e,0,21,10.166693,11.634843,10.918356,0.60733956,9.362247
l715we,0,33,8.909988,10.045937,12.289784,0.65144646,8.291284
lazjyf,0,17,9.797807,11.42419,11.83124,-0.6583315,7.133502
lbk4m0,1,-1,10.482169,9.44343,11.306327,-0.17531055,7.709253
l7021z,1,33,11.529807,8.790488,11.060651,1.1510645,8.074324
lc7858,0,30,9.97165,10.461774,10.368395,0.7181497,7.774885
l85bnu,2,33,10.302546,9.607189,10.866,1.9681177,8.841471
l7zzg0,2,33,10.381516,9.288356,11.09669,1.7718929,8.822444
lalaqy,5,-1,11.3705845,9.955685,10.993094,1.1516335,8.286373
l8bwtx,1,-1,9.379356,9.790261,11.364479,0.35863876,7.655743
lbftmg,8,11,8.286404,10.384063,10.906889,0.508636,7.0173054
l7iq6l,0,15,8.318959,11.9786,9.639653,0.03962517,7.8543105
lc5666,0,-1,10.314423,9.383612,10.40763,0.8231022,8.205755
l9yinq,3,33,11.306884,8.933507,11.128724,0.9144965,8.127213
l71vdq,0,28,8.89922,9.613469,11.40667,-0.8228275,7.3882976
l84i55,0,28,9.381552,9.31573,11.573058,-0.049399875,8.40702
lc52ml,1,33,11.185615,9.056745,10.543061,0.9815964,7.890903
l7vqbv,0,-1,8.857795,12.077378,9.02836,-0.2845502,9.619003
l72n82,0,-1,9.833205,8.888399,11.744709,1.0072441,8.771284
l70b2f,1,33,9.372872,9.824343,11.879219,0.98427796,8.665416
l71s5y,0,-1,10.456893,10.042921,10.571665,0.23114608,7.9802637
l6ocfn,1,-1,11.489705,9.210105,11.274297,0.107572414,8.165829
l99h5f,0,13,10.37753,11.108711,9.862916,1.4177289,7.542329
l71z62,0,-1,10.850962,11.231314,9.745705,1.4209435,9.825442
l724ns,0,15,8.474074,12.282557,9.7023735,0.46849635,8.908612
l8ssek,0,-1,10.912136,8.814689,11.20911,1.5823041,8.500454
l7wsgy,1,-1,8.9834585,10.420145,11.680119,0.3745112,8.227591
l9idz3,12,28,8.507848,9.450182,11.945732,-1.0108104,7.56232
lb1ujn,0,33,10.749405,8.624122,11.146684,-0.744209,8.5663185
l71gvs,0,30,10.579483,9.822987,9.880964,0.8681697,8.094297
l8pegt,2,28,8.586567,9.379919,11.645674,-0.9433145,7.4750724
lamg0y,4,-1,9.944313,9.329872,11.659426,0.76096815,8.205479
lc72wg,0,-1,11.206162,9.284568,11.004275,1.4602553,8.383989
lb230o,0,1,8.903793,10.380153,10.35381,-0.95930725,8.7709255
l9guf4,1,-1,10.252335,9.449393,10.778179,1.7524049,8.011908
l72lfi,0,-1,11.340102,10.406497,10.119915,0.0040790266,9.620754
lc9sg5,0,27,11.83545,10.544365,10.038464,0.26796257,9.591506
l6wxx9,0,-1,10.891198,8.931589,11.317839,-0.6112687,8.722283
l8b5f8,0,25,11.200556,10.220941,9.558766,-0.82169497,9.951815
l72yn4,0,-1,10.368616,9.678533,10.6154175,0.3115118,7.8411145
l7xj5z,6,15,7.7167687,11.984697,10.215303,0.7077307,8.7329
l70nar,0,33,9.983994,9.756867,11.078053,-0.031055894,8.033985
l9tzkv,7,-1,9.960883,10.011228,10.865708,1.9026853,8.696898
l7penq,0,-1,10.030048,9.695604,12.098889,-0.3004054,8.124692
l7p7k6,1,-1,8.236186,9.352179,3.1346188,0.88452077,8.438146
lbekt1,5,15,8.147659,12.166525,9.101981,0.44375166,8.041418
l8twuo,1,15,8.442929,11.834204,9.729136,0.12191294,8.412856
l71crt,0,13,10.045529,11.455641,9.277959,1.4543713,7.284936
l7rx75,4,28,8.7201,9.62021,11.611346,-1.0962855,7.3960657
lb8hjc,6,11,8.101619,10.336508,11.090704,0.6026343,6.9536204
l72ila,1,27,11.396858,10.432076,9.83126,-0.83734065,10.618885
l7zfpe,8,33,10.103557,9.189103,11.000517,1.5181457,8.34235
l6wu3q,0,-1,11.3577585,9.842036,11.347066,-0.35765475,8.130439
l71k9m,0,27,11.48182,11.028817,9.678201,0.85935324,10.520601
l6zjn8,0,28,8.684527,9.406587,11.205423,-1.554531,7.3091965
l8vwc7,2,27,10.548895,10.382788,9.032321,-0.61849904,10.793181
l70k49,0,33,11.184747,9.351513,11.270411,-0.7999872,8.202497
la7ua3,3,23,11.532219,9.787699,10.024738,-1.0313002,10.2699795
l7261u,1,-1,10.591904,9.143928,11.525693,-0.07116085,8.137466
l7u45w,0,15,8.080563,11.883688,9.689623,0.32746595,8.346272
l7gskx,1,-1,11.540551,9.42943,10.414982,1.6820657,7.433263
l723j2,0,17,9.669424,11.462862,11.904072,-0.8242428,6.9380655
l9gzct,1,-1,8.841575,12.12237,10.669553,0.18399596,8.423692
l70mzr,0,11,8.223376,10.456901,10.876432,0.52767515,7.0490465
l6tuae,1,31,9.594226,11.070879,11.72672,0.53310573,8.543039
l7zj1l,3,-1,7.896558,11.643349,10.384595,0.63520676,9.694412
l71don,0,33,9.3192005,9.622445,12.357464,0.7839498,8.6749525
l7b1yi,0,33,11.394558,9.087045,11.418133,-0.9314965,8.558548
lbkg0r,1,-1,10.70989,9.294671,11.57398,0.26185098,7.6261764
l8ml45,7,27,11.781689,10.664941,9.882433,-0.31061232,10.199835
l8w42x,2,15,7.7981462,11.825365,10.189399,0.617902,8.645978
lc4xo3,3,33,11.674402,9.432916,11.175739,-0.27314967,7.9761252
l8glcl,6,11,8.106677,10.3963585,10.978413,0.4879213,6.9120445
lc8p30,1,-1,10.906956,9.194235,10.80114,0.9636268,7.899652
l70g6p,0,-1,8.088493,8.76831,11.406512,-0.7139586,7.170826
l9oo9m,4,-1,10.607551,9.250014,11.021111,-0.58665013,9.10714
l711zj,0,33,11.3153305,9.254753,11.481033,-0.48031065,8.174623
l6yzby,0,33,10.615705,8.971319,10.195444,1.5610223,8.217768
l6zrqn,0,33,9.75038,9.565122,12.013928,0.26696718,8.08685
l7tgr8,2,22,9.493235,11.070933,9.981782,1.095677,6.3151646
lc6lqr,7,-1,9.434329,10.862577,10.492163,0.38939613,7.1730194
l70jfp,5,-1,9.268222,9.50477,11.636716,0.013452826,8.107978
l6yyzb,0,-1,-1.3081838,8.343696,9.475031,1.2184714,8.325961
l8tmms,8,33,10.17139,9.417286,10.632223,0.2072032,8.114333
laj4k9,2,33,9.547354,9.757157,12.53896,0.40678892,7.793818
l8yfu7,1,17,9.513827,11.329022,11.770967,-0.8232748,6.947483
lbfluv,2,15,8.062385,12.123335,9.010863,0.46112454,8.087386
l72pzt,0,33,11.307226,9.651192,11.652514,-0.616679,7.9842067
l8or4p,5,13,9.991569,11.40595,9.2192,1.4843932,7.229291
l707ec,0,25,11.049568,9.749874,10.720946,-0.27670255,10.17343
l9rp9y,0,-1,11.396846,10.62573,10.269178,0.6597664,9.375831
lbbcmv,1,-1,9.738868,9.794344,11.024783,0.45591956,7.8916855
lbhexh,0,27,10.53817,10.366847,9.032964,-0.63989276,10.779218
l71g0k,7,27,11.7051,10.531307,9.822941,-0.11465022,10.4083
lc44qo,0,-1,10.628482,9.041494,12.053039,1.0190172,8.196788
l7101t,0,31,9.768566,11.069056,11.522901,0.3660033,8.615638
l6zf4i,6,-1,10.92749,8.760219,11.022,1.23878,8.14971
l72u4m,0,30,10.661441,9.61843,10.179828,1.1603245,8.1554785
l79jq6,1,-1,10.980641,8.947137,11.560549,-0.12855631,8.656116
l729ix,0,-1,8.37295,12.238921,9.926854,-0.010372876,7.8901668
l9leg7,2,33,9.223275,9.621036,12.213626,0.2040178,8.809412
lc9klt,2,15,8.308661,12.070316,9.205944,0.40140048,8.294307
lbzt8u,1,27,11.737717,10.694657,9.864578,-0.028636081,10.119786
l8s98l,0,33,9.698586,9.69937,11.799055,1.4453598,8.693423
l84b0g,11,27,11.45982,10.888863,9.674344,1.0882441,10.195949
lahby4,0,33,10.231791,8.838405,11.66663,-0.11540906,7.9682517
l72ucu,0,-1,9.9769,10.964578,10.309121,0.76644063,8.286465
l945jk,0,15,8.644601,11.862356,9.075544,0.57589555,7.9892015
l70y38,0,15,8.134699,12.2507105,9.842405,0.4839075,8.393753
l70m3j,0,30,9.800576,10.583603,10.472799,0.4980911,7.736919
l7koxt,1,15,8.59037,12.062323,9.176394,0.4718189,8.178529
l8ctce,1,15,8.144481,11.909949,10.163096,0.22140945,8.150842
l91t63,0,-1,11.107098,11.111505,9.59963,1.036458,9.919533
l71vyq,0,27,11.963331,11.026244,9.689824,1.0267795,10.240096
l71yhp,0,18,9.514101,8.836268,10.564963,0.95395494,8.245946
l7fvoe,1,33,11.632629,9.665469,11.41509,-0.58168244,7.9673576
l71cgj,1,-1,9.971515,9.302344,10.949229,1.5952595,8.436027
lal7qt,0,31,9.520639,10.882458,11.785723,0.8337532,8.605425
l7rbzo,0,-1,10.650573,9.867403,10.051661,-0.70523405,9.733363
lbc5gq,7,33,9.695573,9.842423,12.264385,0.34968758,8.062755
l72tev,0,15,8.303105,11.882714,9.440167,0.16789621,8.099193
laifvr,0,-1,10.365985,8.727285,11.172445,-0.10821555,8.987157
l9s2i4,0,11,8.082191,10.35342,11.006591,0.54501,6.92631
l7wv2c,5,33,10.988711,9.1515875,10.606819,0.06875491,8.191768
lbszsx,0,-1,11.170378,11.026852,10.091395,0.3086421,9.302336
l70eba,0,-1,11.130771,9.140835,10.5123205,-0.17131026,8.513507
l71cel,0,27,11.833684,10.59377,9.781448,0.72270113,9.8557205
l718tz,0,15,8.339711,11.743381,9.228358,0.45428422,7.8718047
l8y1qp,0,-1,11.962359,10.722443,9.910681,0.36672857,10.007236
l6zwht,1,28,9.13018,9.132767,11.524068,-0.506604,8.012808
l706py,0,33,10.720794,8.70667,11.000021,-0.380379,8.369065
lb14nk,0,-1,11.1376295,9.705725,10.814321,0.17481399,7.37922
lbd99k,5,-1,8.544541,10.081135,11.131942,1.4646455,11.57676
l6z09x,0,-1,10.904743,10.450526,9.919525,1.8878747,8.66139
l9mry6,20,33,10.44306,9.475912,10.578239,1.89864,8.424301
l9vgzo,1,-1,11.494204,9.605549,10.522298,1.4548554,8.325448
l9ue3b,0,-1,10.1981325,9.199911,12.272908,-0.14009236,8.005101
l729sk,1,17,9.610611,11.1424055,11.729887,-0.6953889,7.0328
l70dg7,0,-1,11.196839,9.716765,11.122014,1.3066254,8.284849
lb1z0u,0,17,9.592066,11.494665,11.799153,-0.57767147,7.3771596
l71gnc,0,33,11.280467,9.79717,11.473834,-0.83669376,8.1056385
l9idz3,2,-1,10.770313,10.250921,10.189381,0.32848898,10.401107
l7qif1,1,21,10.589175,11.471457,10.355339,0.9003552,9.636885
l7zhxs,0,-1,8.886514,12.365227,9.499966,0.3737852,9.048801
l759yn,3,33,10.785451,8.846028,11.125918,-0.30312896,8.336483
l7tvmu,2,-1,10.213305,9.12918,10.592548,0.49678367,8.295159
l7x6j1,18,30,9.963612,10.461907,10.264498,0.6919421,7.739503
l9ixmn,15,25,11.076432,10.14441,10.278689,-0.849305,9.941314
l6sfab,0,33,10.197131,9.262596,10.531439,1.9748263,8.0921135
l6zhh7,0,17,9.604782,11.173447,11.585979,-0.6334574,7.0327353
l72tfu,0,-1,9.671072,10.584355,10.035644,1.6550128,6.5749655
l72i5x,1,30,9.701495,10.6986065,10.250946,1.154874,7.863724
l6zeet,0,11,8.2287,10.320746,11.183446,0.4935952,7.105228
l91mfs,0,15,8.4048395,11.938722,10.066755,0.29999232,8.262198
lbpno9,5,-1,10.352502,10.132516,11.598352,0.41801614,8.135341
lahtvs,7,-1,10.648002,10.597099,10.070221,0.5703102,10.058035
l7b1yi,1,15,8.88605,12.373065,8.917235,0.27160746,9.292504
lb8qyg,1,15,7.9318233,12.160556,9.327856,0.35040188,8.3574295
l7j212,1,-1,10.892561,9.739853,10.4461565,-0.032670833,9.713346
lc8p30,0,18,9.616016,8.82169,10.731079,0.8519294,8.324883
lc7gyt,0,27,11.552245,10.795822,9.776962,-0.5220772,10.012486
lbmheu,7,33,10.95485,8.684181,11.6670685,-0.13426587,8.077495
l6jr5f,1,-1,10.80438,8.872529,10.848504,0.8309517,8.236776
l703k0,0,33,11.956281,9.522445,10.716349,1.0985904,8.093982
lbbcmv,3,15,8.302536,12.348443,8.946375,0.37189165,8.285702
l723jj,0,33,10.63043,9.050195,10.797231,-0.18067499,8.307589
l6u9wu,2,-1,11.282767,9.886125,10.739381,0.5590569,8.156791
l8o63r,0,33,11.299988,8.963788,11.496113,-0.9212964,8.703241
l7zzg0,0,33,11.458444,8.966724,11.053789,1.3006268,8.246694
l9d24j,1,33,9.115266,9.482411,12.087955,0.35439676,8.749933
l6ps7e,1,17,9.333537,11.286942,11.681693,-0.6744355,7.110204
l6wu2l,0,15,7.9163065,12.279876,9.063529,0.60587865,8.11731
l726sj,0,-1,10.575779,10.131442,10.182694,0.59799236,10.391177
l726ae,0,-1,11.322593,9.48101,11.067834,0.4618869,8.255957
l6zg95,0,15,9.066355,12.186339,9.043715,0.20296189,9.400938
lahtvs,3,-1,10.635316,9.805333,11.0294285,0.16395015,8.14222
l8v6xz,5,-1,10.880579,10.526175,9.543534,-1.1634313,10.512002
l734kn,0,-1,10.741692,9.8948555,10.7712555,1.8399178,8.783941
l7224r,0,-1,8.37699,8.866085,11.39736,-0.50056356,7.311964
laha43,24,-1,10.338506,9.813147,10.527731,0.51703167,8.013189
l76g9b,0,28,8.063635,9.096626,11.203244,-1.252495,6.9183517
l72c1c,0,-1,9.468074,11.541781,11.501801,-0.3027281,8.107146
la84a0,0,-1,8.645098,12.052616,9.814974,0.35077015,8.542554
lbhd7j,1,33,10.497133,8.886702,11.630779,1.1680326,8.511543
l708sa,0,-1,10.383752,9.684215,11.7167635,-1.0944847,7.845275
l708yz,0,-1,11.092731,9.360333,10.461516,1.7896453,7.592002
l6zjbh,0,-1,10.619842,9.433234,10.565488,0.5433445,7.743366
l7daf7,1,15,8.590121,12.274961,9.116296,0.12791978,9.129238
l8dnus,2,30,11.022021,9.7878065,10.24731,0.9859296,7.448045
l71163,0,27,11.420184,10.486619,9.457005,-0.38839287,11.406826
l9lagm,1,27,11.643173,10.683729,9.90786,1.0804513,9.661573
l9plqg,2,-1,11.021218,9.476892,10.957057,-0.31816697,7.749938
l70kaa,0,-1,9.632404,9.188335,11.679213,1.320993,8.692759
l758z9,0,-1,9.88429,9.150545,11.513098,0.64239997,8.338339
l6zktx,0,-1,9.570557,9.582776,11.723484,0.60227865,8.509258
l8mw06,0,27,11.355456,10.858983,10.269436,0.13085485,9.641629
l96afu,0,-1,10.954797,11.422883,9.948214,0.040528048,9.892798
l71v88,0,17,9.634075,10.73434,11.768433,-0.6963721,7.1498284
l94t1a,8,30,10.603033,9.785183,9.768886,0.8913091,7.8357673
lb8lfm,0,33,9.666321,9.820624,11.875005,1.4048103,8.695337
lb3pns,1,-1,9.551044,9.376872,11.166606,-0.53683484,7.748272
l6z0g6,0,-1,11.555674,10.055005,11.0142975,-0.34647584,8.45192
l7y7yd,2,15,8.915703,11.661423,9.84131,-0.17242323,8.274607
l721k0,3,-1,8.938926,10.362894,11.924157,0.6918166,8.150791
l71gag,1,-1,11.170037,10.051331,10.5267515,0.6815921,8.92875
laha43,3,0,6.5717034,11.390066,10.385768,0.9005291,6.668046
lanvqt,0,27,11.5280075,11.023854,9.731891,1.021994,10.290487
l70vh8,1,-1,10.079039,8.824759,11.430921,-0.18758868,8.728672
l742bu,0,15,8.18049,11.915362,9.926261,0.18162668,8.352807
lc8oth,0,-1,10.955715,9.849896,10.57054,1.1022083,7.561642
l71cw1,1,-1,10.918201,9.567021,10.82117,0.73181355,8.0554285
l73d9v,6,28,8.89367,9.188669,11.491341,-0.81816995,7.6369557
l6wxce,0,-1,10.625319,9.547792,10.257383,0.9306656,8.297403
lc4mx2,0,15,7.9668956,12.471676,9.825177,0.44152212,8.382057
l6x0vd,0,-1,10.90837,10.921142,9.737405,-0.17269535,10.73448
l8sy4n,4,11,8.160323,10.374674,11.002229,0.50649965,6.937425
l7170k,0,27,11.477839,10.801009,9.835382,1.2583705,9.775681
l7uy35,0,-1,10.91431,8.823303,10.367302,0.12776822,8.791063
l72ca7,0,-1,11.288516,9.779586,11.247134,0.945145,8.180464
l730ba,3,33,11.374079,8.903962,10.81889,0.8776575,7.7334347
l6zijf,0,27,10.544168,10.682374,9.291105,-0.181124,11.356926
l7l4mr,0,-1,11.39884,8.874978,11.567032,0.97792655,8.276198
l8b6hf,0,-1,8.702891,11.783437,9.501427,-0.024191758,8.728035
lb02jt,0,28,7.9434323,9.090707,11.15319,-1.2977864,6.804336
l71v2q,0,33,11.023815,9.095268,11.523397,-0.7968528,8.378834
l7blwl,1,-1,10.873417,9.331602,11.512191,0.15921076,8.294715
l70d1u,0,-1,11.447961,10.494297,10.043858,1.0684296,9.861199
l71pby,0,33,9.824357,9.887234,11.655642,-0.0001722406,7.881069
l71a7x,0,25,10.632261,10.177607,9.958411,-0.25055432,10.485591
l71rem,0,-1,11.38182,9.100668,10.784855,0.27623004,8.2357855
lbpno9,2,23,11.836015,9.662084,10.066707,-1.2838062,10.356505
l973g8,2,-1,10.919973,10.385475,10.524128,0.48965445,9.375456
lbee8k,0,28,8.534103,9.458206,11.953219,-0.99042493,7.5939837
laz8xo,2,2,11.194629,9.573287,8.887527,-2.1382334,10.96959
l71ter,0,11,8.062188,10.972364,10.505595,0.46917018,7.289779
l6zjwm,0,-1,11.278217,9.067548,10.977816,1.1575748,7.878897
lapkqw,4,11,8.184712,10.35584,11.027662,0.4896673,6.9952707
l864yx,2,33,11.414743,9.981775,11.405256,-0.62412286,8.293176
l853ir,0,27,11.21102,10.575966,9.288418,-0.173007,10.951202
la64ao,0,-1,10.623771,9.653185,11.210915,0.39459166,7.7798862
l72sd7,0,27,11.237435,10.754094,9.837461,-0.68007845,10.685581
l8bv6m,0,-1,9.945783,9.079969,11.518556,0.134041,8.472503
l975qo,1,29,9.4279585,10.911284,10.22789,0.6922908,6.885125
l86e8a,0,33,10.6044655,9.039222,11.676813,-0.4600059,7.998873
l6kcgt,0,-1,10.183653,9.2500515,10.937163,-0.074543014,8.203473
l9ay5q,0,-1,10.8818865,9.197711,10.563432,0.8678965,8.388626
l71qbh,0,33,11.688416,9.073293,11.156072,1.1935152,8.222808
l7n2v4,2,-1,10.233013,9.746796,10.103052,1.1721249,8.284989
la4pt3,0,-1,10.318519,8.689733,10.430058,1.7644905,7.9784126
la5f82,0,13,10.04191,11.379686,9.248948,1.4504434,7.2365537
l71ehu,0,33,11.57244,9.457062,10.852075,1.021098,8.089291
l71n19,0,-1,10.076279,10.210633,11.069868,1.5702274,8.942686
l720vr,0,33,9.8015375,9.490607,12.291169,-0.09421232,7.941827
l70dup,0,-1,10.816714,9.161333,10.4428215,0.94297314,7.9445553
l9ywyz,4,33,11.591966,9.367791,11.014554,1.2624099,8.13101
l710ne,0,33,11.551539,9.7948675,11.389984,-0.58566207,8.06811
l72nip,0,-1,9.775541,9.113269,11.643682,0.16860218,8.252643
lb8n69,0,1,8.718527,10.53045,10.071854,-1.269153,8.868187
l863s1,0,33,9.1061125,9.722072,12.224159,0.50037795,8.973665
lamg0y,2,15,8.596439,11.980414,9.107907,0.44380903,8.088545
lahj39,0,-1,9.40596,9.353331,12.1910925,0.32186136,8.534934
l8li51,3,33,9.415592,9.708253,12.308374,0.1682377,8.383975
l72pb2,1,-1,10.403976,9.577307,10.765319,0.8008455,8.497111
l6zzxo,0,-1,9.712837,10.032539,11.179519,1.1708245,8.963175
l833dg,18,30,10.318136,9.659531,10.034701,0.9841714,8.103231
l76885,1,-1,9.228198,9.998122,11.700687,1.2056537,9.113467
lamill,4,27,11.574057,10.945135,9.660542,1.3726875,10.036353
l7uceb,1,33,11.446711,9.244992,11.48061,-0.6851445,8.105361
l72aav,0,33,9.32969,9.6689,12.072978,0.48867342,8.846098
l6zckb,0,6,10.476433,10.866683,9.301846,-1.790152,10.982581
l92ma1,4,27,11.481894,11.10105,9.7828045,0.96807265,10.29191
l8oty9,1,-1,9.700222,10.529814,10.863939,0.43961415,7.6646504
l72asx,0,-1,9.379199,9.663405,12.01194,0.2687893,8.045031
l72smg,1,33,9.491637,9.914,12.191562,1.1201602,8.497858
l724b5,0,33,9.216292,9.562485,12.426581,0.6532223,8.839743
l71y22,0,-1,11.135224,9.158249,11.002508,-0.15287873,7.842274
l833dg,3,15,8.277495,11.964093,9.343308,0.3429856,8.174962
laiiuj,1,-1,9.388367,10.779041,11.604366,0.08506484,8.068721
lbdi8m,0,27,11.799617,10.615081,9.438939,0.14244403,10.553601
l7ua5v,0,27,11.681238,10.965514,9.597644,1.1575137,10.339412
l8gffc,0,-1,8.592847,9.3620825,11.94872,-0.66374916,7.829543
l71pba,0,-1,7.959838,11.558978,10.851973,0.5848031,8.540376
l6x1se,0,-1,10.001859,10.308708,11.201857,0.44663844,8.198455
l83oq0,0,-1,9.793852,9.162799,12.082784,0.4797702,8.591476
l7b6t7,0,15,8.235665,12.0072365,9.0592,0.4284739,7.889342
l71acr,0,33,11.411675,9.431375,10.685111,0.40826058,7.94303
l74jfp,0,-1,10.584965,8.587242,10.832277,0.42573297,8.455799
l71vsw,0,15,7.752941,12.001896,10.149651,0.8452652,8.918346
l7294q,0,17,9.824528,11.442748,11.977101,-0.7168132,7.1454377
l70vle,0,33,10.506846,9.793879,10.691043,1.7905587,8.759289
l6zguq,0,-1,10.443111,9.777892,10.593168,1.5361058,8.259419
l724po,0,15,8.0007,12.129488,9.848327,0.56918156,8.446146
lc6nso,0,22,9.530016,10.925428,9.855446,1.2827547,6.3265357
l700me,0,33,11.223735,8.649578,11.249453,1.3907727,8.253347
l7zfpe,13,33,9.287879,9.596938,12.164046,-0.07436132,8.587014
l8l0ck,4,-1,11.610007,10.477203,9.685867,-0.29949757,10.675982
l705lm,0,27,11.673013,10.866604,9.971447,0.08217007,9.8248415
l76gqk,1,-1,10.575801,9.17044,10.858961,0.2033428,8.027175
layags,0,15,8.215068,12.224363,9.481849,0.032682225,8.136654
l72ssp,0,30,10.156897,10.349026,9.75729,1.0578542,7.771963
lbr27a,0,-1,11.1179285,9.184487,10.955696,-0.6947493,8.835956
laom2z,0,28,8.797767,9.293706,11.405693,-1.1389222,7.443232
l6wyap,0,16,10.720304,8.722673,10.075529,0.28870654,9.172651
l8rwve,11,11,8.165899,10.350824,11.078756,0.5629451,6.9711065
l94j6a,4,27,11.429469,10.555701,9.62884,-0.51349616,10.827029
lc71r6,2,-1,11.059205,10.031224,10.00282,-0.4122735,9.618232
l715ih,0,28,8.603781,9.261691,11.5575695,-0.8478652,7.4532747
l8y4we,0,19,9.78444,11.104773,10.525645,0.3852839,10.418063
l6yxnm,0,28,8.696807,9.552956,11.539204,-1.0964482,7.452965
lbqaxo,0,20,7.8065977,9.993645,11.609343,-1.5187428,6.887523
l9tl5l,4,33,11.464026,9.518401,11.479056,-0.60900736,8.255
l7vxx6,0,22,9.509025,10.9292965,9.870143,1.3495128,6.225251
l6m429,3,-1,9.834609,10.265782,10.926271,-0.15160933,8.180048
l706vf,0,27,11.46405,10.527872,9.412723,-0.38673168,11.300673
l70g0a,0,-1,9.372559,10.265987,12.1065855,-0.3588248,8.147015
l97rz1,2,-1,10.886908,9.026911,10.9044285,-0.14208157,8.435234
lb3qzh,1,17,9.565713,11.366861,11.813448,-0.8163867,6.9475427
lc7ql1,1,33,10.67427,9.48904,10.332914,1.6278967,8.17957
lbdmaw,9,33,9.941395,9.789972,11.962631,0.34703737,7.8608117
l89ndw,4,27,11.395018,10.771401,9.742101,-0.64190143,10.711189
l9runf,1,15,8.396341,11.983142,9.127752,0.2007994,8.020608
l729vl,0,33,9.421404,9.643598,12.249997,0.074051075,8.75765
lb44e9,2,-1,10.000037,9.5026655,11.41503,-0.3964311,8.010687
l9pjfm,0,33,9.681506,9.731632,11.790458,1.5344883,8.662838
l7b3pq,1,-1,11.370023,9.887685,10.575028,1.1858463,8.188687
l975qo,3,-1,11.035926,8.604498,11.217655,-0.032701984,8.354929
l9phd5,0,-1,8.524194,9.397985,10.827304,-0.27249658,7.231454
l6ywej,0,23,11.836134,9.682563,10.045163,-1.223103,10.323925
lc82yi,4,-1,10.245414,9.468273,10.251909,0.20115685,7.9284816
l7p7xd,1,-1,10.320266,10.0320015,10.730057,-0.39111662,9.482831
l92hec,0,33,9.529929,9.488416,12.233103,0.9874105,8.634096
l7kv5y,0,-1,11.093684,9.197437,10.034342,-0.14577232,9.558135
l8og5w,2,15,7.9837275,12.149321,9.310101,0.42251793,8.295911
l78ksp,0,27,11.412549,10.713151,10.214938,0.07669252,9.637997
laz6a0,0,-1,9.309625,9.55095,11.908783,0.7700231,8.906303
l6quln,0,27,11.342543,10.422839,9.4900055,-0.4559231,11.401294
l709p2,0,33,11.854426,9.278961,10.860481,0.8980799,8.179023
lbeurn,2,27,11.45202,10.98288,9.562034,0.86738443,10.359637
